date,store,brand,brand_group,name,size_label,size_value,size_unit,ean,price,unit_price,url
2026-08-19,Rossmann,Aussie,Hajápolás,Aussie Deep Hydration balzsam - 200 ml,200 ml,200.0,ml,8700216923781,3399.0,Nincs készleten 3 399 Ft 16 995 Ft/l,https://shop.rossmann.hu/termek/aussie-deep-hydration-balzsam-200-ml
2026-08-19,Rossmann,Aussie,Hajápolás,Aussie Gloss sampon - 200 ml,200 ml,200.0,ml,8700216923132,1949.0,Nincs készleten 1 949 Ft 9 745 Ft/l,https://shop.rossmann.hu/termek/aussie-oh-my-gloss-sampon-300ml-melyhidratalja-a-szaraz-fako-hajat-szulfatmentes
2026-08-19,Rossmann,Aussie,Hajápolás,Aussie SOS Heat Protection hajápoló -100 ml,100 ml,100.0,ml,8001841555881,3399.0,Nincs készleten 3 399 Ft 33 990 Ft/l,https://shop.rossmann.hu/termek/aussie-spray-sos-heat-100-ml
2026-08-19,Rossmann,Aussie,Hajápolás,Aussie Oh My Gloss balzsam - 200 ml,200 ml,200.0,ml,8700216923057,3399.0,Nincs készleten 3 399 Ft 16 995 Ft/l,https://shop.rossmann.hu/termek/aussie-oh-my-gloss-hidratalo-balzsam-200ml-puhava-es-selymesse-varazsolja-a-szaraz-hajat
2026-08-19,Rossmann,Aussie,Hajápolás,Aussie SOS Supercharged Hydration haj- és fejbőrmaszk - 500 ml,500 ml,500.0,ml,8700216441032,4599.0,Nincs készleten 4 599 Ft 9 198 Ft/l,https://shop.rossmann.hu/termek/aussie-sos-supercharged-hydration-haj-es-fejbormaszk-500-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue II Plus eldobható borotva - 14 db,14 db,14.0,db,7702018466979,2299.0,Nincs készleten 2 299 Ft 164 Ft/db,https://shop.rossmann.hu/termek/gillette-blueii-plus-eldobhato-borotvak-kremezocsikkal-14-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Plus eldobható borotva - 8 db,8 db,8.0,db,7702018536320,2608.0,Nincs készleten 2 608 Ft 326 Ft/db,https://shop.rossmann.hu/termek/gillette-blue3-nitro-eldobhato-ferfi-borotva-8-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Plus eldobható borotva 3 pengés - 6 db,6 db,6.0,db,7702018362585,2224.0,Nincs készleten 2 224 Ft 371 Ft/db,https://shop.rossmann.hu/termek/gillette-blue3-eldobhato-borotva-3-penges-6-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Sensitive eldobható borotva 3 pengés - 3 db,3 db,3.0,db,7702018490080,1600.0,Nincs készleten 1 600 Ft 533 Ft/db,https://shop.rossmann.hu/termek/gillette-blue-3-sensitive-eldobhato-borotva-3-db-1
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Sensitive eldobható borotva 3 pengés - 6 db,6 db,6.0,db,7702018490134,2224.0,Nincs készleten 2 224 Ft 371 Ft/db,https://shop.rossmann.hu/termek/gillette-blue3-sensitive-eldobhato-borotva-3-penges-6-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Body & Intimate trimmer szett - 1 db,1 db,1.0,db,8700216631204,18399.0,22 999 Ft 22 999 Ft/db,https://shop.rossmann.hu/termek/gillette-body-intimate-trimmer-szett-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion Moisturising borotvazselé - 200ml,200 ml,200.0,ml,7702018465156,1438.0,Nincs készleten 1 438 Ft 7 190 Ft/l,https://shop.rossmann.hu/termek/gillette-fusion-moisturising-borotvazsele-200ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion ProGlide Power Flexball elemes borotvakészülék - 1 db,1 db,1.0,db,7702018390786,9499.0,Nincs készleten 9 499 Ft 9 499 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion-proglide-power-elemes-borotvakeszulek-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion Proglide Flexball borotvakészülék + 2 db borotvabetét - 1 db,1 db,1.0,db,7702018390816,6999.0,Nincs készleten 6 999 Ft 6 999 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion-proglide-borotva-borotvabetettel-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 Proglide borotvabetét - 4 db,4 db,4.0,db,7702018085514,8084.0,Nincs készleten 8 084 Ft 2 021 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion-proglide-5-penges-borotvabetet-4-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotvakészülék + 2 db borotvabetét - 1 db,1 db,1.0,db,7702018866946,6599.0,Nincs készleten 6 599 Ft 6 599 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion-keszulek-2-db-betet
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette King C. szakáll&arcmosó - 350 ml,350 ml,350.0,ml,8006540150375,4999.0,Nincs készleten 4 999 Ft 14 283 Ft/l,https://shop.rossmann.hu/termek/gillette-king-c-szakallmoso-350-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette King C. szakállbalzsam - 100 ml,100 ml,100.0,ml,8006540150450,4999.0,Nincs készleten 4 999 Ft 49 990 Ft/l,https://shop.rossmann.hu/termek/gillette-king-c-szakallbalzsam-100-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach 3 borotvabetét - 5 db,5 db,5.0,db,7702018552313,5801.0,Nincs készleten 5 801 Ft 1 160 Ft/db,https://shop.rossmann.hu/termek/gillette-mach-3-borotvabetet-5-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 borotvabetét - 16 db,16 db,16.0,db,7702018582907,11867.0,Nincs készleten 11 867 Ft 742 Ft/db,https://shop.rossmann.hu/termek/gillette-mach3-ferfi-borotvabetet-16-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 borotvabetét - 8 db,8 db,8.0,db,8700216066556,7604.0,Nincs készleten 7 604 Ft 951 Ft/db,https://shop.rossmann.hu/termek/gillette-mach3-borotvabetetek-ferfi-borotvahoz-8-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 borotvakészülék + 12 db borortvabetét - 1 db,1 db,1.0,db,7702018425853,16999.0,Nincs készleten 16 999 Ft 16 999 Ft/db,https://shop.rossmann.hu/termek/gillette-mach3-ferfi-borotva-keszulek-es-12-db-borortvabetet-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 borotvakészülék + 2 db borotvabetét - 1 db,1 db,1.0,db,7702018020676,4399.0,Nincs készleten 4 399 Ft 4 399 Ft/db,https://shop.rossmann.hu/termek/gillette-mach-3-borotva-2-potfej
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette ProGlide borotvakészülék + 10 db borotvabetét - 1 db,1 db,1.0,db,7702018425198,22999.0,Nincs készleten 22 999 Ft 22 999 Ft/db,https://shop.rossmann.hu/termek/gillette-proglide-ferfi-borotvakeszulek-es-10-db-borotvabetet-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette ProGlide férfi borotvanyél + 4 borotvabetét + állvány - 1 db,1 db,1.0,db,8700216357227,9599.0,11 999 Ft 11 999 Ft/db,https://shop.rossmann.hu/termek/gillette-proglide-ferfi-borotva-5-db-borotvabetettel-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Satin Care Aloe Vera Glide borotvazselé - 200 ml,200 ml,200.0,ml,3014260223007,1413.0,Nincs készleten 1 413 Ft 7 065 Ft/l,https://shop.rossmann.hu/termek/gillette-venus-satincare-sensitive-skin-borotvazsele-200ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Satin Care Shea Butter Silk borotvazselé - 200 ml,200 ml,200.0,ml,7702018012466,1413.0,Nincs készleten 1 413 Ft 7 065 Ft/l,https://shop.rossmann.hu/termek/gillette-satin-care-dry-skin-noi-borotvazsele-200-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Series Arctic Ice Bold borotválkozás utáni arcszesz - 100 ml,100 ml,100.0,ml,7702018620180,3499.0,Nincs készleten 3 499 Ft 34 990 Ft/l,https://shop.rossmann.hu/termek/gillette-arctic-ice-borotvalkozas-utani-arcviz-100-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Series Cool borotvazselé - 200 ml,200 ml,200.0,ml,7702018457786,1320.0,Nincs készleten 1 320 Ft 6 600 Ft/l,https://shop.rossmann.hu/termek/gillette-series-cool-borotva-zsele-200-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,"Gillette Styler testszőrzet- és szakálltrimmelő, borotva és kontúrformázó - 1 db",1 db,1.0,db,7702018273386,12367.0,15 459 Ft 15 459 Ft/db,https://shop.rossmann.hu/termek/gillette-4az1-ben-borotvkeszulek-1-borotvafej-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Stift Arctic Ice deo gélstift - 70 ml,70 ml,70.0,ml,8006530030502,1560.0,Nincs készleten 1 560 Ft 22 286 Ft/l,https://shop.rossmann.hu/termek/gillette-arctic-ice-izzadasgatlo-gel-ferfiaknak-70-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Comfort Slalom eldobható borotva 3 pengés - 3 db,3 db,3.0,db,7702018547319,960.0,Nincs készleten 960 Ft 320 Ft/db,https://shop.rossmann.hu/termek/gillette-blue-3-comfort-slalom-eldobhato-borotva-3-pengeju-3-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue 3 eldobható borotva - 8 db,8 db,8.0,db,7702018489978,2608.0,Nincs készleten 2 608 Ft 326 Ft/db,https://shop.rossmann.hu/termek/gillette-blue-3-eldobhato-borotva-8-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue2 Plus eldobható borotva 2 pengés - 5 db,5 db,5.0,db,3014260283254,1264.0,Nincs készleten 1 264 Ft 253 Ft/db,https://shop.rossmann.hu/termek/gillette-blue-ii-plus-eldobhato-borotva-5-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Comfort eldobható borotva - 12 db,12 db,12.0,db,8700216148092,3874.0,Nincs készleten 3 874 Ft 323 Ft/db,https://shop.rossmann.hu/termek/gillette-blue3-comfort-eldobhato-borotva-3-penges-12-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Comfort eldobható borotva 3 pengés - 4 db,4 db,4.0,db,7702018489787,1600.0,Nincs készleten 1 600 Ft 400 Ft/db,https://shop.rossmann.hu/termek/gillette-blue3-plus-comfort-eldobhato-borotva-3-penges-31-db-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Plus Nitro eldobható borotva 3 pengés - 12 db,12 db,12.0,db,8700216148146,3874.0,Nincs készleten 3 874 Ft 323 Ft/db,https://shop.rossmann.hu/termek/gillette-blue3-plus-nitro-potpenge-12-db-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Body & Intimate borotvakrém és bőrtisztító - 177 ml,177 ml,177.0,ml,8700216600132,3599.0,4 499 Ft 25 418 Ft/l,https://shop.rossmann.hu/termek/gillette-body-intimate-borotvakrem-es-bortisztito-150-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Blue3 Plus eldobható borotva 3 pengés - 4 db,4 db,4.0,db,8700216423489,1600.0,Nincs készleten 1 600 Ft 400 Ft/db,https://shop.rossmann.hu/termek/gillette-blue3-plus-red-eldobhato-borotva-31-db-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Gold Champion deo gélstift - 70ml,70 ml,70.0,ml,8006530030045,1560.0,Nincs készleten 1 560 Ft 22 286 Ft/l,https://shop.rossmann.hu/termek/gillette-champion-gold-izzadasgatlo-gel-ferfiaknak-70-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Original Scent borotvahab - 250 ml,250 ml,250.0,ml,8006530159203,1045.0,Nincs készleten 1 045 Ft 4 180 Ft/l,https://shop.rossmann.hu/termek/gillette-classic-borotvahab-original-illattal-gyors-es-egyszeru-borotvalkozas-250ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Sensitive borotvahab - 250 ml,250 ml,250.0,ml,8006530159142,1045.0,Nincs készleten 1 045 Ft 4 180 Ft/l,https://shop.rossmann.hu/termek/gillette-classic-sensitive-borotvahab-erzekeny-borre-250-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Stift Cool Wave deo stiftgél - 70 ml,70 ml,70.0,ml,8006530030564,1560.0,Nincs készleten 1 560 Ft 22 286 Ft/l,https://shop.rossmann.hu/termek/gillette-cool-wave-izzadasgatlo-gel-ferfiaknak-70-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotvabetét - 4 db,4 db,4.0,db,7702018866984,6979.0,Nincs készleten 6 979 Ft 1 745 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion-borotvabetet-4-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion Skin Sensitive borotvazselé - 200 ml,200 ml,200.0,ml,7702018617098,1692.0,Nincs készleten 1 692 Ft 8 460 Ft/l,https://shop.rossmann.hu/termek/gillette-fusion-skin-sensitive-borotvazsele-mandulaolajjal-200ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotvabetét - 16 db,16 db,16.0,db,8001090819536,17663.0,Nincs készleten 17 663 Ft 1 104 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion5-borortva-betet-5-penges-16-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotvakészülék + 11 db borotvabetét - 1 db,1 db,1.0,db,7702018425761,22999.0,Nincs készleten 22 999 Ft 22 999 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion5-borotva-11-db-betet-1db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotvabetét 5 pengés - 12 db,12 db,12.0,db,8006540986141,13999.0,14 397 Ft 1 200 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion5-borotvabetetek-ferfi-borotvahoz-12-borotvabetetek-5-penge-precizios-nyiro
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotvabetét - 8 db,8 db,8.0,db,8006540989197,11621.0,Nincs készleten 11 621 Ft 1 453 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion5-borotvabetetek-ferfi-borotvahoz-8-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotva készülék + 5 db borotvabetéttel - 1 db,1 db,1.0,db,8700216356794,11439.0,14 299 Ft 14 299 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion5-ferfi-borotva-5-db-borotvabetettel-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion5 borotvakészülék 11 db borotvabetéttel 5 pengés - 1 db,1 db,1.0,db,8006540764459,5099.0,16 999 Ft 16 999 Ft/db,https://shop.rossmann.hu/termek/gillette-fusion5-ferfi-borotva-1-db-gillette-borotva-11-db-borotvabetet
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette King C. borotvapenge - 10 db,10 db,10.0,db,7702018590179,1581.0,Nincs készleten 1 581 Ft 158 Ft/db,https://shop.rossmann.hu/termek/gillette-king-c-double-edge-borotvabetet-10-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette King C.Double Edge borotvakészülék +5 db borotvabetét - 1 db,1 db,1.0,db,7702018590148,7699.0,Nincs készleten 7 699 Ft 7 699 Ft/db,https://shop.rossmann.hu/termek/gillette-king-c-double-edge-borotvakeszulek-5-penge-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette King C. szakáll trimmer - 1 db,1 db,1.0,db,8700216659659,22999.0,Nincs készleten 22 999 Ft 22 999 Ft/db,https://shop.rossmann.hu/termek/gillette-king-c-szakall-trimmer-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Labs borotvagél - 198 ml,198 ml,198.0,ml,8006530215138,1984.0,Nincs készleten 1 984 Ft 10 020 Ft/l,https://shop.rossmann.hu/termek/gillette-labs-rapid-foaming-borotvazsele-borotvazsele-ferfiaknak-198-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach 3 borotvakészülék + 5 borotvabetét - 1 db,1 db,1.0,db,7702018610181,6799.0,8 499 Ft 8 499 Ft/db,https://shop.rossmann.hu/termek/gillette-mach-3-borotvakeszulek-5-betet-1-db-1
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 Charcoal borotvabetét - 8 db,8 db,8.0,db,8700216085472,7604.0,Nincs készleten 7 604 Ft 951 Ft/db,https://shop.rossmann.hu/termek/gillette-mach3-charcoal-borotvabetetek-ferfi-borotvahoz-8-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 borotvabetét 3 pengés - 12 db,12 db,12.0,db,8006530028875,9599.0,9 615 Ft 801 Ft/db,https://shop.rossmann.hu/termek/gillette-mach3-ferfi-borotvabetetek-12-gillette-3-penges-borotvabetetek
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 Charcoal férfi borotva készülék 6 db borotvabetéttel - 1 db,1 db,1.0,db,8700216399807,7799.0,10 399 Ft 10 399 Ft/db,https://shop.rossmann.hu/termek/gillette-mach3-charcoal-ferfi-borotva-keszulek-6-db-borotvabetettel-1-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 Extra Comfort borotvazselé - 200 ml,200 ml,200.0,ml,7702018290994,1450.0,Nincs készleten 1 450 Ft 7 250 Ft/l,https://shop.rossmann.hu/termek/gillette-mach3-irritationdefense-borotvazsele200ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Mach3 Turbo borotvapenge - 4 db,4 db,4.0,db,7702018578955,4791.0,Nincs készleten 4 791 Ft 1 198 Ft/db,https://shop.rossmann.hu/termek/gillette-mach3-turbo-borotvapenge-4-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Proglide borotvabetét - 8 db,8 db,8.0,db,8700216066587,13656.0,Nincs készleten 13 656 Ft 1 707 Ft/db,https://shop.rossmann.hu/termek/gillette-proglide-borotvabetetek-ferfi-borotvahoz-8-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Fusion ProGlide borotvakészülék 10 db borotvabetéttel 5 pengés - 1 db,1 db,1.0,db,8006540764343,5399.0,17 999 Ft 17 999 Ft/db,https://shop.rossmann.hu/termek/gillette-proglide-ferfi-borotva-10-db-borotvabetet
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Proglide borotvabetét 5 pengés - 12 db,12 db,12.0,db,8006530028882,16387.0,Nincs készleten 16 387 Ft 1 366 Ft/db,https://shop.rossmann.hu/termek/gillette-proglide-ferfi-borotvabetetek-12-borotvabetetek-5-penge-precizios-nyiro
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Venus Satin Care 2 az 1-ben bőrtisztító + borotvazselé - 190 ml,190 ml,190.0,ml,8001090410887,3771.0,Nincs készleten 3 771 Ft 19 847 Ft/l,https://shop.rossmann.hu/termek/gillette-satin-care-bikini-borotvazsele-190-ml
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Venus Satin Care bőrnyugtató szérum - 50 ml,50 ml,50.0,ml,8001090410795,4999.0,Nincs készleten 4 999 Ft 99 980 Ft/l,https://shop.rossmann.hu/termek/gillette-satin-care-bikini-borsimito-szerum-50-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Satin Care borotvazselé E-vitaminnal -200 ml,200 ml,200.0,ml,8006530148108,1413.0,Nincs készleten 1 413 Ft 7 065 Ft/l,https://shop.rossmann.hu/termek/gillette-satin-care-noi-borotvazsele-leheletnyi-e-vitaminnal-a-normal-borre-touch-of-vitamin-e
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Satin Care Vanília borotvazselé - 200 ml,200 ml,200.0,ml,7702018399567,1413.0,Nincs készleten 1 413 Ft 7 065 Ft/l,https://shop.rossmann.hu/termek/gillette-satin-care-vanillla-dream-borotvazsele-200ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Sensor 3+ férfi borotvakészülék 4 db betéttel - 1 db,1 db,1.0,db,8700216639637,2299.0,Nincs készleten 2 299 Ft 2 299 Ft/db,https://shop.rossmann.hu/termek/gillette-sensor-3-kulonleges-kiadas-ferfi-borotva-es-4-db-borotvabetet
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Series Sensitive borotvazselé - 200 ml,200 ml,200.0,ml,3014260214692,1320.0,Nincs készleten 1 320 Ft 6 600 Ft/l,https://shop.rossmann.hu/termek/gillette-series-borotvagel-erzekeny-borre-200-ml
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Series Soothing borotvahab - 250 ml,250 ml,250.0,ml,8006530154710,1094.0,Nincs készleten 1 094 Ft 4 376 Ft/l,https://shop.rossmann.hu/termek/gillette-series-nyugtato-hatasu-borotvahab-aloe-veraval-250ml
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Simply Venus eldobható borotva - 6 db,6 db,6.0,db,7702018069316,1365.0,Nincs készleten 1 365 Ft 228 Ft/db,https://shop.rossmann.hu/termek/gillette-simply-venusz-eldobhato-noi-borotva-4-2-6-db
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Simply Venus eldobható borotva - 8 db,8 db,8.0,db,7702018465767,1849.0,Nincs készleten 1 849 Ft 231 Ft/db,https://shop.rossmann.hu/termek/gillette-simply-venus3-noi-eldobhato-borotva-3-penges-8-db
2026-08-19,Rossmann,Gillette,Borotválkozás & testápolás,Gillette Sport Triumph deo gélstift - 70 ml,70 ml,70.0,ml,8006530030458,1560.0,Nincs készleten 1 560 Ft 22 286 Ft/l,https://shop.rossmann.hu/termek/gillette-sport-triumph-izzadasgatlo-gel-ferfiaknak-70-ml
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Venus Dragonfruit eldobható borotva - 3 db,3 db,3.0,db,7702018615001,1039.0,Nincs készleten 1 039 Ft 346 Ft/db,https://shop.rossmann.hu/termek/gillette-venus-3-dragonfruit-eldobhato-borotva-3-db
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Venus Dragonfruit eldobható borotva - 6 db,6 db,6.0,db,7702018615063,1889.0,Nincs készleten 1 889 Ft 315 Ft/db,https://shop.rossmann.hu/termek/gillette-venus-3-dragonfruit-eldobhato-borotva-6-db
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Venus bikini borotvakészülék - 1 db,1 db,1.0,db,8006540816769,5499.0,Nincs készleten 5 499 Ft 5 499 Ft/db,https://shop.rossmann.hu/termek/gillette-venus-bikini-borotva-1-db
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Venus bikini borotvabetét - 3 db,3 db,3.0,db,8006540816837,4774.0,Nincs készleten 4 774 Ft 1 591 Ft/db,https://shop.rossmann.hu/termek/gillette-venus-bikini-borotvabetet-3-db
2026-08-19,Rossmann,Gillette Venus,Borotválkozás & testápolás,Gillette Venus Smooth borotvabetét - 3 db,3 db,3.0,db,3014260262709,4571.0,Nincs készleten 4 571 Ft 1 143 Ft/db,https://shop.rossmann.hu/termek/gillette-venus-borotvabetet-4db
